TABLE_NAME	COLUMN_NAME
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_CD
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_DESC
VW_PRODUCER_PROFIT_CENTER_BU	PROFIT_CENTER_CD
VW_PRODUCER_PROFIT_CENTER_BU	PROFIT_CENTER_DESC
VW_PRODUCER_PROFIT_CENTER_BU	FIELD_CD
VW_PRODUCER_PROFIT_CENTER_BU	FIELD_DESC
VW_PRODUCER_PROFIT_CENTER_BU	TERRITORY_CD
VW_PRODUCER_PROFIT_CENTER_BU	TERRITORY_DESC
VW_PRODUCER_PROFIT_CENTER_BU	BUSINESS_UNIT_CD
VW_PRODUCER_PROFIT_CENTER_BU	BUSINESS_UNIT_DESC
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_ADDRESS_1_TXT
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_ADDRESS_2_TXT
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_CITY_NM
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_STATE_CD
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_STATE_NM
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_POSTAL_CD
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_PHONE_NO
VW_PRODUCER_PROFIT_CENTER_BU	SOURCE_SYSTEM_ID
VW_PRODUCER_PROFIT_CENTER_BU	PRODUCER_HASH_TXT
VW_RISK	POLICY_TERM_ID
VW_RISK	LOCATION_ID
VW_RISK	RISK_CATG_CD
VW_RISK	RISK_CATG_DESC
VW_RISK	SOURCE_RISK_CD
VW_RISK	SOURCE_SYSTEM_ID
VW_RISK	RISK_PLACE_HASH_TXT
VW_RISK_PERIL_PRODUCT	RISK_ID
VW_RISK_PERIL_PRODUCT	PERIL_ID
VW_RISK_PERIL_PRODUCT	PRODUCT_ID
VW_RISK_PERIL_PRODUCT	DELETED_DT
VW_RISK_PERIL_PRODUCT	SOURCE_RISK_CD
VW_RISK_PERIL_PRODUCT	SOURCE_PERIL_CD
VW_RISK_PERIL_PRODUCT	SOURCE_PRODUCT_CD
VW_RISK_PERIL_PRODUCT	SOURCE_SYSTEM_ID
VW_RISK_PERIL_PRODUCT	PERIL_HASH_TXT
VW_RISK_PROPERTY_STRUCTURE	RISK_ID
VW_RISK_PROPERTY_STRUCTURE	LOCATION_CD
VW_RISK_PROPERTY_STRUCTURE	BUILDING_CD
VW_RISK_PROPERTY_STRUCTURE	STRUCTURE_DESC
VW_RISK_PROPERTY_STRUCTURE	STORIES_NO
VW_RISK_PROPERTY_STRUCTURE	BUILT_YR
VW_RISK_PROPERTY_STRUCTURE	ELECTRICAL_UPDATE_YR
VW_RISK_PROPERTY_STRUCTURE	HEATING_UPDATE_YR
VW_RISK_PROPERTY_STRUCTURE	PLUMBING_UPDATE_YR
VW_RISK_PROPERTY_STRUCTURE	ROOF_UPDATE_YR
VW_RISK_PROPERTY_STRUCTURE	OTHER_UPDATE_YR
VW_RISK_PROPERTY_STRUCTURE	SQUARE_FOOTAGE_NO
VW_RISK_PROPERTY_STRUCTURE	CONSTRUCTION_SCHEME_DESC
VW_RISK_PROPERTY_STRUCTURE	CONSTRUCTION_CD
VW_RISK_PROPERTY_STRUCTURE	CONSTRUCTION_DESC
VW_RISK_PROPERTY_STRUCTURE	OCCUPANCY_SCHEME_DESC
VW_RISK_PROPERTY_STRUCTURE	OCCUPANCY_CD
VW_RISK_PROPERTY_STRUCTURE	OCCUPANCY_DESC
VW_RISK_PROPERTY_STRUCTURE	SOURCE_RISK_CD
VW_RISK_PROPERTY_STRUCTURE	SOURCE_SYSTEM_ID
VW_RISK_PROPERTY_STRUCTURE	RISK_HASH_TXT
VW_RISK_PROPERTY_STRUCTURE	DELETED_DT
